true_title,journal_lowercase
A new ratiometric and colorimetric chemosensor for cyanide anion based on Coumarin–hemicyanine hybrid,organic & biomolecular chemistry
The interaction between misfit dislocations at the metal/MgO interfaces: Atomistic study and analysis,physica b: condensed matter
Aerobic C–H amination of tetrahydrocarbazole derivatives via photochemically generated hydroperoxides,organic & biomolecular chemistry
Heterocycles in organic synthesis: thiazoles and triazoles as exemplar cases of synthetic auxiliaries,organic & biomolecular chemistry
Hot water-promoted cyclopropylcarbinyl rearrangement facilitates construction of homoallylic alcohols,organic & biomolecular chemistry
Anti-crossing of Landau levels of different two-dimensional subbands in GaAs in normal magnetic field,physica b: condensed matter
"Microscopic evidence for magnetic ordering in NdCu3Ru4O12: 63,65Cu nuclear quadrupole resonance study",physica b: condensed matter
Enhanced thermoelectric performance of Pb doped Cu2SnSe3 synthesized employing spark plasma sintering,physica b: condensed matter
Optical characterization of β-FeSi2 thin films prepared on fused quartz by femtosecond laser ablation,physica b: condensed matter
Synthesis and biological evaluation of novel tert-azido or tert-amino substituted penciclovir analogs,organic & biomolecular chemistry
Solvent-induced switching between two supramolecular assemblies of a guanosine–terthiophene conjugate,organic & biomolecular chemistry
Electronic border states in mesoscopic metallic cavities: their contribution to the orbital magnetism,physica b: condensed matter
Fast dynamics in poly(vinyl chloride) below the glass transition: self and pair correlation functions,physica b: condensed matter
Electroluminescence and its excitation mechanism of SiOx films deposited by electron-beam evaporation,physica b: condensed matter
Electrical and structural properties of zirconia thin films prepared by reactive magnetron sputtering,physica b: condensed matter
Remarkably stable inclusion complexes with heptakis-[6-deoxy-6-(2-aminoethylsulfanyl)]-β-cyclodextrin,organic & biomolecular chemistry
"Mean square amplitudes of vibration and associated Debye temperatures of rhenium, osmium and thallium",physica b: condensed matter
Magnetic ZnFe2O4 nanoferrites studied by X-ray magnetic circular dichroism and Mössbauer spectroscopy,physica b: condensed matter
Magnetism of novel layered cobalt oxysulfide Sr2Cu2CoO2S2 with strongly correlated CoO2 square-planes,physica b: condensed matter
Lattice site dependent cathodoluminescence behavior and surface chemical changes in a Sr5(PO4)3F host,physica b: condensed matter
Resonant tunneling: A method for simultaneous determination of resonance energy and energy eigenvalue,physica b: condensed matter
Prompt site-selective DNA hydrolysis by Ce(IV)–EDTA using oligonucleotide multiphosphonate conjugates,organic & biomolecular chemistry
Influence of boron on the point defect equilibrium in highly n-doped gallium arsenide single crystals,physica b: condensed matter
Towards theory driven structure elucidation of complex natural products: mandelalides and coibamide A,organic & biomolecular chemistry
Features of changes in electrophysical properties of silicon under the influence of thermal treatment,physica b: condensed matter
Ultraviolet stimulated emission from bulk and polycrystalline ZnO thin films with varying grain sizes,physica b: condensed matter
Use of hydrostatic pressure for modulation of protein chemical modification and enzymatic selectivity,organic & biomolecular chemistry
Probing the tolerance of cucurbit[7]uril inclusion complexes to small structural changes in the guest,organic & biomolecular chemistry
Red–white–blue emission switching molecular beacons: ratiometric multicolour DNA hybridization probes,organic & biomolecular chemistry
A potential-well based model for calculating electrical conductance of single-walled carbon nanotubes,physica b: condensed matter
"A short, chemoenzymatic route to chiral β-aryl-γ-amino acids using reductases from anaerobic bacteria",organic & biomolecular chemistry
"Oxidative reactions of 6-pentyl indolo[3,2-b]carbazole: formation of novel C–C and C–N coupled dimers",organic & biomolecular chemistry
Dopant boron concentration dependence on electron irradiation enhanced defects in Czochralski silicon,physica b: condensed matter
Exploring the synthetic potency of the first furanothioglycoligase through original remote activation,organic & biomolecular chemistry
Influence of GaN polarity and intermediate-temperature buffer layers on strain relaxation and defects,physica b: condensed matter
A diastereoselective synthesis of pyrano fused coumarins via organocatalytic three-component reaction,organic & biomolecular chemistry
A temporary stereocentre approach for the asymmetric synthesis of chiral cyclopropane-carboxaldehydes,organic & biomolecular chemistry
"Synthesis of oxabicyclo[3.3.1]nonenes and substituted tetrahydropyrans via (3,5)-oxonium-ene reaction",organic & biomolecular chemistry
Studies on structural and electrical properties of Li0.5−0.5xCoxFe2.5−0.5xO4 (0≤x≤0.6) spinel ferrite,physica b: condensed matter
Raman characterization of Pb2Na1−xLaxNb5−xFexO15 and Pb0.5(5−x)LaxNb5−xFexO15 (0≤x≤1) solid solutions,physica b: condensed matter
Microstructural investigations of bulk metallic glass using small-angle neutron scattering techniques,physica b: condensed matter
Structural phase transitions and the effect on Pr anomalous ordering for the PrBa2−xLaxCu3O7+y system,physica b: condensed matter
A mitochondria-targeting fluorescent probe for the selective detection of glutathione in living cells,organic & biomolecular chemistry
In operando detection of lithium diffusion behaviors at low temperature in 18650 Li-ion battery anode,physica b: condensed matter
Kinetic Monte Carlo study of dislocation motion in silicon: soliton model and hydrogen enhanced glide,physica b: condensed matter
The asymmetric synthesis of terminal aziridines by methylene transfer from sulfonium ylides to imines,organic & biomolecular chemistry
Structures and physical properties of metal-ordered manganites RBaMn2O6 (R:Y and rare earth elements),physica b: condensed matter
Chemoselective modifications for the traceless ligation of thioamide-containing peptides and proteins,organic & biomolecular chemistry
Vortex state in YBa2Cu3Oy crystals: vortex phase diagram and tunneling spectroscopy in magnetic field,physica b: condensed matter
Mechanism of C-terminal intein cleavage in protein splicing from QM/MM molecular dynamics simulations,organic & biomolecular chemistry
"Synthesis and evaluation of new chiral nonracemic C2-symmetric and unsymmetric 2,2′-bipyridyl ligands",organic & biomolecular chemistry
Effect of fiber nano-scratch on macro strain hardening behavior in engineered cementitious composites,physica b: condensed matter
"First-principle study of the structural, electronic, and magnetic properties of amorphous Fe–B alloys",physica b: condensed matter
A one pot three-step process for the synthesis of an array of arylated benzimidazoribosyl nucleosides,organic & biomolecular chemistry
Rhodium(III)-catalyzed ortho-alkenylation using a cyclic N-phosphoryl ketimine as the directing group,organic & biomolecular chemistry
Electron-related linear and nonlinear optical responses in vertically coupled triangular quantum dots,physica b: condensed matter
Palladium-tetraphosphine complex: an efficient catalyst for the coupling of aryl halides with alkynes,organic & biomolecular chemistry
Recent advances of itinerant-electron metamagnetism and related properties of intermetallic compounds,physica b: condensed matter
An efficient synthesis of 2-amino alcohols by silica gel catalysed opening of epoxide rings by amines,organic & biomolecular chemistry
Development of NiC/Ti multilayer neutron monochromators using ion beam sputtering instrument at KURRI,physica b: condensed matter
Rhenium-catalyzed dehydrogenative olefination of C(sp3)–H bonds with hypervalent iodine(III) reagents,organic & biomolecular chemistry
Electronic states and the resonant optical non-linearity of exciton in a narrow band InSb quantum dot,physica b: condensed matter
"Magnetic phase diagram of the mixed-valence semiconductor TmSe under multi-extreme (P,H,T) conditions",physica b: condensed matter
"Design, synthesis and in vitro splicing inhibition of desmethyl and carba-derivatives of herboxidiene",organic & biomolecular chemistry
Spectroscopic properties and energy transfer in Ga2O3–Bi2O3–PbO–GeO2 glasses doped with Er3+ and Tm3+,physica b: condensed matter
High-field electron transport in AlxGa1−x as diodes investigated tracing ultrafast absorption changes,physica b: condensed matter
Influence of RF power on the structure and optical properties of sputtered hafnium dioxide thin films,physica b: condensed matter
An Alternative Continuum Description of Smectic C liquid Crystals with Molecular Elastic Interactions,physica b: condensed matter
